;SMILES;ID;MolWt;TPSA;nRotB;HBD;HBA;LogP
1722;CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@H](C[C@H]1NC(N)=[NH2+])C([O-])=O;peramivir;328.2110554;153.1;7;5;4;-3.2938
1723;[O-]C(=O)C1=CN(C2CC2)C2=C(C#N)C(N3C[C@@H]4NCCO[C@H]4C3)=C(F)C=C2C1=O;finafloxacin ;397.1317569;110.42;3;1;8;-0.11232
1724;CN1C(N)=C(NC(=O)NCCN)C=[N+]1CC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N/OC(C)(C)C([O-])=O)\C1=NSC(N)=N1)C2=O)C([O-])=O;ceftolozane;665.1678215;305.04;12;6;17;-5.238
1725;CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=C(C=C(N=C1)N1CCN(C)CC1)C1=C(C)C=CC=C1;netupitant ;578.248031;39.68;5;0;4;6.78702
1726;COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC=C)[C@H]1O5;naloxegol;651.3618615;126.77;24;2;12;1.8635
1727;CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)C1=CC2=C(OCCO2)C=C1;eliglustat ;404.2675076;71.03;11;2;5;3.4323
1728;ONC(=O)\C=C\C1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1;belinostat ;318.0674279;95.5;5;3;4;2.006
1729;CC[C@H](NC1=C2NC=NC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1;idelalisib ;415.1556864;101.38;5;2;7;3.7543
1730;COC(=O)N[C@@H](C(C)C)C(=O)N1CC2(CC2)C[C@H]1C1=NC=C(N1)C1=CC2=C(C=C1)C1=CC=C(C=C1C2(F)F)C1=CC=C2N=C(NC2=C1)[C@@H]1[C@H]2CC[C@H](C2)N1C(=O)[C@@H](NC(=O)OC)C(C)C;ledipasvir ;888.4134379;174.64;10;4;8;8.6073
1731;CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C;miltefosine;407.3164456;58.59;20;0;4;5.6755
1732;COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NC1=CC=C(C=C1)[C@@H]1CC[C@H](N1C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)C(C)C)C=C1;ombitasvir ;893.5051121;178.72;13;4;9;7.6871
1733;CC1=NC=C(N=C1)C(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC1=NC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)NS(=O)(=O)C1CC1;paritaprevir ;765.2944677;189.65;7;3;10;3.63692
1734;COC1=C(C=C(C=C1C1=CC2=CC=C(NS(C)(=O)=O)C=C2C=C1)N1C=CC(=O)NC1=O)C(C)(C)C;dasabuvir;493.167142;110.26;5;2;6;4.0236
1735;CCC(=O)NC[C@@H]1C[C@H]1C1=CC=CC2=C1CCO2;tasimelteon;245.1415788;38.33;4;1;2;2.2512
1736;FC1=C(C=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1)C(=O)N1CCN(CC1)C(=O)C1CC1;olaparib ;434.1754188;86.37;4;1;4;2.3474
1737;CC(C)OC1=CC(C2CCNCC2)=C(C)C=C1NC1=NC=C(Cl)C(NC2=C(C=CC=C2)S(=O)(=O)C(C)C)=N1;ceritinib;557.2227387;105.24;9;3;8;6.36192
1738;CC1=CN(C(=O)C=C1)C1=CC=CC=C1;pirfenidone;185.084064;22;1;0;2;2.14592
1739;COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1;nintedanib ;539.2532545;94.22;7;2;7;3.6159
1740;COC1=CC=C(CC(C)(C)NC[C@H](O)C2=CC(O)=CC3=C2OCC(=O)N3)C=C1;olodaterol ;386.1841719;100.05;7;4;6;2.376
1741;CN(C)C(=O)[C@H]1CC[C@H](NC(=O)C(=O)NC2=CC=C(Cl)C=N2)[C@@H](C1)NC(=O)C1=NC2=C(CN(C)CC2)S1;edoxaban ;547.1768511;136.63;5;3;8;1.2896
1742;NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(O)(=O)=O;avibactam;265.0368561;130.24;3;2;5;-1.5253
1743;CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C2=CC=CC=C2N1;panobinostat ;349.179027;77.15;7;4;3;3.32722
1744;CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O;palbociclib;447.2382732;105.04;5;2;9;2.96582
1745;COC1=CC2=NC=CC(OC3=CC=C(NC(=O)NC4CC4)C(Cl)=C3)=C2C=C1C(N)=O;lenvatinib ;426.1094828;115.57;6;3;5;4.0719
1746;CNCC\C=C1\C2=CC=CC=C2OCC2=C1C=CC=C2;m doxepin;265.1466642;21.26;3;1;2;3.6202
1747;CNCC\C=C1/C2=CC=CC=C2OCC2=C1C=CC=C2;m doxepin;265.1466642;21.26;3;1;2;3.6202
1748;CN(C)CC\C=C1\C2=CC=CC=C2OCC2=C1C=CC=C2;doxepin;279.1623143;12.47;3;0;2;3.9624
1749;NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@@H]1O;m cytarabine ;478.9554063;281.74;8;3;17;-4.74
1750;FC1=C(C=CC=C1)C1=NCC(=O)NC2=C1C=C(Cl)C=C2;m flurazepam ;288.0465688;41.46;1;1;2;3.2686
1751;NC(=O)N1C2=C(C=CC=C2)[C@H]2O[C@H]2C2=C1C=CC=C2;m carbamazepine;252.0898776;58.86;0;1;2;3.0294
1752;CCN(CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1;clomiphene ;405.1859422;12.47;9;0;2;6.5626
1753;CC(C)(OC1=CC=C(Cl)C=C1)C([O-])=O;m clofibrate ;213.0323954;49.36;3;0;3;1.2473
1754;O=C1NC2=C(C=NN2)C(=O)N1;m allopurinol;152.0334254;94.4;0;3;3;-1.0605
1755;CCN1C=C(C([O-])=O)C(=O)C2=CC=C(CO)N=C12;m nalidixic acid ;247.0724304;95.25;3;1;6;-0.7278
1756;C[C@H](O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1;m acetohexamide;326.1300282;95.5;4;3;4;2.0605
1757;C[C@@H](O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1;m acetohexamide;326.1300282;95.5;4;3;4;2.0605
1758;NC1=NC(=S)C2=C(N1)N(C=N2)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O;m thioguanine;377.0206025;194.63;4;4;12;-2.46441
1759;CCC[C@H](C)C1(CC)C(=O)NC(=S)NC1=O;thiopental ;242.1088988;58.2;4;2;3;1.3499
1760;FC(F)(F)[C@@H](Cl)Br;halothane;195.8902245;0;0;0;0;2.5085
1761;C[C@@]1(CC(=O)NC1=O)C1=CC=CC=C1;m methsuximide ;189.0789786;46.17;1;1;2;0.9908
1762;C[C@]1(CC(=O)NC1=O)C1=CC=CC=C1;m methsuximide ;189.0789786;46.17;1;1;2;0.9908
1763;C[C@H]1NCCO[C@H]1C1=CC=CC=C1;phenmetrazine;177.1153641;21.26;1;1;2;1.736
1764;C[C@@H]1NCCO[C@H]1C1=CC=CC=C1;phenmetrazine;177.1153641;21.26;1;1;2;1.736
1765;C[C@@H]1NCCO[C@@H]1C1=CC=CC=C1;phenmetrazine;177.1153641;21.26;1;1;2;1.736
1766;CCC1(CC)C(=O)NC[C@H](C)C1=O;methyprylon;183.1259288;46.17;2;1;2;1.1278
1767;CC[C@H](C)C1(CC=C)C(=O)NC(=O)NC1=O;talbutal ;224.1160924;75.27;4;2;3;0.961
1768;CN1C(=O)C[C@@H](C1=O)C1=CC=CC=C1;phensuximide ;189.0789786;37.38;1;0;2;1.1589
1769;OC1=C(C=CC=C1)C([O-])=O;m aspirin;137.0244176;60.36;1;1;3;-0.2443
1770;C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO;cortisone;360.193674;91.67;2;2;5;1.9898
1771;CCNCC1=C(O)C=CC(NC2=CC=NC3=CC(Cl)=CC=C23)=C1;m amodiaquine;327.1138399;57.18;5;3;4;4.4469
1772;CC1(C)OC(=O)NC1=O;m trimethadione;129.0425931;55.4;0;1;3;0.0314
1773;CC[C@H](C)C1(CC)C(=O)NC(=O)NC1=O;butabarbital ;212.1160924;75.27;3;2;3;0.7949
1774;CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCCF)N=C2)C=C1;florbetapir;360.1849209;52.61;12;1;5;3.6752
1775;CNC1=CC=C(C=C1F)C1=NC2=CC=C(O)C=C2S1;flutemetamol ;274.0576122;45.15;2;2;4;3.8497
1776;CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCCF)C=C2)C=C1;florbetaben;359.1896719;39.72;12;1;4;4.2802
1777;CSCCNC1=C2N=CN([C@@H]3O[C@H](COP([O-])(=O)OP([O-])(=O)C(Cl)(Cl)P([O-])([O-])=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1;cangrelor;770.9192073;267.23;15;3;19;0.3225
1778;C[C@H]1CN(C[C@@H](C)O1)C1=NC=C(NC(=O)C2=C(C)C(=CC=C2)C2=CC=C(OC(F)(F)F)C=C2)C=C1;sonidegib;485.1926264;63.69;5;1;5;5.82152
1779;O=C1NC2=CC(OCCCCN3CCN(CC3)C3=C4C=CSC4=CC=C3)=CC=C2C=C1;brexpiprazole;433.1823981;48.57;7;1;5;4.724
1780;C[C@H](CCC([O-])=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;cholic acid;407.2802979;100.82;4;3;5;2.114
1781;CC1=CC=C(NC(=O)C2(CC2)C2=CC3=C(OC(F)(F)O3)C=C2)N=C1C1=CC(=CC=C1)C([O-])=O;lumacaftor ;451.1111017;100.58;5;1;6;3.41232
1782;COC1=CC2=C(C=C1OC)[C@@H](CN(C)CCCN1CCC3=C(CC1=O)C=C(OC)C(OC)=C3)C2;ivabradine ;468.2624223;60.47;10;0;6;3.31
1783;C[C@H](CCC([O-])=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;deoxycholic acid ;391.2853833;80.59;4;2;4;3.1432
1784;COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C;daclatasvir;738.3853313;174.64;11;4;8;6.222
1785;COC1=C(C=C(CN([C@@H](C)C2=NC=C(N2)C2=CC=CC=C2)C(=O)[C@@H](N)CC2=C(C)C=C(C=C2C)C(N)=O)C=C1)C([O-])=O;eluxadoline;568.2565428;167.46;11;3;7;2.82434
1786;CNCC(=O)OCC1=CC=CN=C1N(C)C(=O)O[C@@H](C)[N+]1=CN(C[C@@](O)([C@@H](C)C2=NC(=CS2)C2=CC=C(C=C2)C#N)C2=C(F)C=CC(F)=C2)N=C1;isavuconazonium;717.2413701;159.37;13;2;12;4.58458
1787;C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=C(F)C=CC(F)=C1;isavuconazole;437.1121876;87.62;6;1;7;4.24298
1788;CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C1=CC=CC=C1)NC(=O)CCC([O-])=O;sacubitril ;410.1972966;95.53;11;1;5;2.5003
1789;C[C@H](C[C@@H](CC1=CC=C(C=C1)C1=CC=CC=C1)NC(=O)CCC([O-])=O)C([O-])=O;m sacubitril ;381.15872;109.36;10;1;5;0.6871
1790;C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO;desoxycorticosterone ;330.2194948;54.37;2;1;3;3.6959
1791;O[C@@H]1[C@@H](O)[C@@H]2O[C@H]3O[C@H](CSCCC(O)=O)[C@@H](O[C@H]4O[C@H](CSCCC(O)=O)[C@@H](O[C@H]5O[C@H](CSCCC(O)=O)[C@@H](O[C@H]6O[C@H](CSCCC(O)=O)[C@@H](O[C@H]7O[C@H](CSCCC(O)=O)[C@@H](O[C@H]8O[C@H](CSCCC(O)=O)[C@@H](O[C@H]9O[C@H](CSCCC(O)=O)[C@@H](O[C@H]1O[C@@H]2CSCCC(O)=O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O;sugammadex ;2000.408873;769.76;40;24;48;-7.6816
1792;FC(F)(F)C1=CC(=CC=C1)N1CCN(CCN2C(=O)NC3=CC=CC=C23)CC1;flibanserin;390.166746;44.27;4;1;4;3.1706
1793;CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1;cariprazine;426.195317;38.82;5;1;3;4.3355
1794;CNC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1;m cariprazine;412.1796669;47.61;5;2;3;3.9933
1795;NC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1;m cariprazine;398.1640169;61.6;5;2;3;3.7326
1796;CN(C)C1=CC2=[S+]C3=CC(=CC=C3N=C2C=C1)N(C)C;methylene blue ;284.121595;19.37;2;0;3;3.8626
1797;CN(C)C1=CC2=C(NC3=CC=C(C=C3S2)N(C)C)C=C1;leucomethylene blue;285.1299686;18.51;2;1;4;4.0268
1798;CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1;brivaracetam ;212.1524779;63.4;5;1;2;0.8989
1799;OC1(CN(C1)C(=O)C1=C(NC2=C(F)C=C(I)C=C2)C(F)=C(F)C=C1)[C@@H]1CCCCN1;cobimetinib;531.0630596;64.6;4;3;4;3.7811
1800;C[C@@H](OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)C1=CC=CC=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F;rolapitant ;500.1898474;50.36;5;2;3;5.7295
1801;CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1;pimavanserin ;427.2635055;44.81;8;1;3;4.6665
1802;CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCNCC2)C=C1;m pimavanserin ;413.2478555;53.6;8;2;3;4.3243
1803;CCCCCCCCCCCC(=O)OCN1C(=O)CCC2=C1C=C(OCCCCN1CCN(CC1)C1=C(Cl)C(Cl)=CC=C1)C=C2;aripiprazole lauroxil;659.3256625;62.32;19;0;6;8.6754
1804;CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)CN1C=NC2=C(N)N=CN=C12)OC1=CC=CC=C1;tenofovir alafenamide;476.1937047;143.48;11;2;10;2.9729
1805;CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1;selexipag;496.2144265;101.49;12;1;7;3.898
1806;CC(C)N(CCCCOCC(N)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1;m selexipag;418.2368762;81.34;11;1;5;4.3075
1807;COC1=CC2=C(CCN[C@]22CSC3[C@H]4[C@@H]5N(C)[C@@H](CC6=C5C(O)=C(OC)C(C)=C6)[C@H](O)N4C(COC2=O)C2=C4OCOC4=C(C)C(OC(C)=O)=C32)C=C1O;trabectedin;761.2618302;168.72;3;4;15;3.41324
1808;[H]N=C1CCCN1CC1=C(Cl)C(=O)NC(=O)N1;tipiracil;242.0570533;92.81;2;3;3;0.28967
1809;[O-]C(=O)CSC1=NN=C(Br)N1C1=C2C=CC=CC2=C(C=C1)C1CC1;lesinurad;401.9917333;70.84;5;0;6;2.9024
1810;CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@H]([C@H](C)CCC([O-])=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@@H](O)C[C@@H]12;obeticholic acid ;419.3166834;80.59;5;2;4;3.7793
1811;COC1=CC(N(C)CCN(C)C)=C(NC(=O)C=C)C=C1NC1=NC(=CC=N1)C1=CN(C)C2=CC=CC=C12;osimertinib;499.2695733;87.55;10;2;8;4.5098
1812;CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N1C=CC(=O)NC1=O;uridine triacetate ;370.1012302;142.99;5;1;10;-1.1395
1813;OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O;uridine;244.0695361;124.78;2;4;7;-2.8519
1814;COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC(=CN1)C1=CC2=C(C=C1)C1=CC3=CC(=CC=C3N1[C@@H](O2)C1=CC=CC=C1)C1=CNC(=N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C;elbasvir ;881.4224451;188.8;11;4;10;8.116
1815;COC1=CC=C2N=C3CCCCC[C@@H]4C[C@H]4OC(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)N[C@@]4(C[C@H]4C=C)C(=O)NS(=O)(=O)C4CC4)OC3=NC2=C1)C(C)(C)C;grazoprevir;766.3359982;195.22;7;3;11;3.3019
1816;CN[C@@H](C)[C@H](O)C1=CC=CC=C1;ephedrine;165.1153641;32.26;3;2;2;1.3279
1817;COC[C@H]1C[C@H](N(C1)C(=O)[C@H](NC(=O)OC)C1=CC=CC=C1)C1=NC=C(N1)C1=CC2=C(C=C1)C1=CC3=C(C=C1OC2)C1=C(C=C3)N=C(N1)[C@@H]1CC[C@H](C)N1C(=O)[C@@H](NC(=O)OC)C(C)C;velpatasvir;882.4064607;193.1;11;4;10;7.7315
1818;CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=CC=C(C=C3N1)C#N)C2=O;alectinib;482.2681763;72.36;3;1;5;4.77328
1819;CC(C)C[C@H](NC(=O)CNC(=O)C1=C(Cl)C=CC(Cl)=C1)B(O)O;ixazomib ;360.0814928;98.66;7;4;4;1.2661
1820;CC(C)C[C@H](NC(=O)CNC(=O)C1=C(Cl)C=CC(Cl)=C1)B1OC(=O)C(CC([O-])=O)(CC([O-])=O)O1;ixazomib citrate ;514.0728132;173.99;11;2;9;-1.1263
1821;CC1(C)CCC(CN2CCN(CC2)C2=CC(OC3=CN=C4NC=CC4=C3)=C(C=C2)C(=O)NS(=O)(=O)C2=CC(=C(NCC3CCOCC3)C=C2)[N+]([O-])=O)=C(C1)C1=CC=C(Cl)C=C1;venetoclax ;867.3180956;172.03;13;3;11;8.6599
1822;OB1OCC2=C1C=CC(OC1=CC=C(C=C1)C#N)=C2;crisaborole;251.0753736;62.48;2;1;4;1.56828
1823;CS(=O)(=O)C1=CC=CC(C[C@H](NC(=O)C2=C(Cl)C3=C(CN(CC3)C(=O)C3=CC=C4C=COC4=C3)C=C2Cl)C([O-])=O)=C1;lifitegrast;613.060851;136.82;7;1;7;3.4326
1824;C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O;prasterone ;288.2089301;37.3;0;1;2;3.8792
1825;CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3;rucaparib;323.1433904;56.92;3;3;2;2.9793
1826;C[C@H](NCC1=CC=C(OCC2=CC(F)=CC=C2)C=C1)C(N)=O;safinamide ;302.1430561;64.35;7;2;3;2.3681
1827;CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1;midostaurin;570.2267054;77.73;3;1;6;5.9068
1828;CN([C@@H]1C[C@H]2O[C@@](C)([C@@H]1O)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)C(=O)C1=CC=CC=C1;m midostaurin;556.2110554;88.73;2;2;6;5.2527
1829;CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3[C@H](O)NC1=O)N(C)C(=O)C1=CC=CC=C1;m midostaurin;586.2216201;97.96;3;2;7;5.3977
1830;CCOC1=CC2=NC=C(C#N)C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C2C=C1NC(=O)\C=C\CN(C)C;neratinib;556.1989665;112.4;11;2;8;5.93248
1831;[H]N=C(N(C)C)C1=CC=C(C=C1)C(=O)NC1=CC=C(OC)C=C1C(=O)NC1=NC=C(Cl)C=C1;betrixaban ;451.1411172;107.41;6;3;5;4.13517
1832;C[C@@H](NC(=O)[C@@H](CCCNC(N)=[NH2+])NC(=O)[C@@H](CCCNC(N)=[NH2+])NC(=O)[C@@H](CCCNC(N)=[NH2+])NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C([O-])=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=[NH2+])C(N)=O;etelcalcetide;1050.550899;567.5;36;21;13;-15.842
1833;NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1;niraparib;320.1637113;72.94;3;2;4;2.5914
1834;N[C@@H](CCC(N)=O)C([O-])=O;l-glutamine;145.0618657;109.24;4;2;4;-2.6709
1835;NC1=C(F)C=C(F)C(=N1)N1C=C(C([O-])=O)C(=O)C2=CC(F)=C(N3CC(O)C3)C(Cl)=C12;delafloxacin ;439.0426408;124.51;3;2;8;0.583
1836;CC(C)(O)CNC1=NC(NC2=CC=NC(=C2)C(F)(F)F)=NC(=N1)C1=NC(=CC=C1)C(F)(F)F;enasidenib ;473.1398775;108.74;6;3;8;4.2926
1837;CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C;deflazacort;441.2151377;102.26;3;1;7;2.5632
1838;CC1=N[C@@]2([C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]23C)O1)C(=O)CO;m deflazacort;399.204573;96.19;2;2;6;1.9924
1839;CC(C)C[C@H](NC(=O)[C@@H]1CSSC[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC2=O)C(C)C)C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](N)CC(N)=O)C(O)=O;plecanatide;1680.625199;718.13;28;23;27;-8.1483
1840;COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=C(C=CC=C2)P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1;brigatinib ;583.2591378;85.86;8;2;9;5.09
1841;CC1=NN(C=C1)C1=C(C=CC(Cl)=C1)[C@@H](OC1=NC(N)=NC(=C1)C1=CC=C(C[C@H](N)C([O-])=O)C=C1)C(F)(F)F;telotristat;545.1321245;145;8;2;9;3.17542
1842;CCOC(=O)[C@@H](N)CC1=CC=C(C=C1)C1=CC(O[C@H](C2=C(C=C(Cl)C=C2)N2C=CC(C)=N2)C(F)(F)F)=NC(N)=N1;telotristat ethyl;574.170701;131.17;9;2;9;4.98862
1843;CC(C)(NC(=O)C1=C(O)[C@@H]2OC3=C4C(C[C@H]5N(CC6CC6)CC[C@@]24[C@@]5(O)C1)=CC=C3O)C1=NC(=NO1)C1=CC=CC=C1;naldemedine;570.2478348;141.18;6;4;9;3.4798
1844;CN(C)C(=O)C1=CC2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N1C1CCCC1;ribociclib ;434.2542576;91.21;5;2;8;2.7964
1845;CC1=NN(C(=O)C1)C1=CC=CC=C1;edaravone;174.0793129;32.67;1;0;2;1.7992
1846;CC[C@@H]1[C@@H]2CN([C@@H]1C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1)C(=O)[C@@H](NC(=O)O[C@@H]1C[C@H]1CCCCC(F)(F)C1=NC3=CC=C(OC)C=C3N=C1O2)C(C)(C)C;voxilaprevir ;868.3452611;195.22;8;3;11;4.9565
1847;COC1=CC2=C(C=C1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2;valbenazine;418.2831577;74.02;7;1;6;3.5641
1848;COC1=CC2=C(C=C1OC)[C@H]1C[C@@H](O)[C@H](CC(C)C)CN1CC2;m valbenazine;319.2147438;41.93;4;1;4;3.0299
1849;CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC\C=C\C(F)(F)C2=NC3=CC=CC=C3N=C2O[C@@H]2C[C@H](N(C2)C1=O)C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1;glecaprevir;838.2983109;195.22;6;3;11;3.8568
1850;CO[C@H](C)[C@H](NC(=O)OC)C(=O)N1CCC[C@H]1C1=NC2=CC([C@H]3CC[C@@H](N3C3=CC(F)=C(N4CCC(CC4)C4=CC=C(F)C=C4)C(F)=C3)C3=C(F)C=C4NC(=NC4=C3)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)=C(F)C=C2N1;pibrentasvir ;1112.4907;199.58;15;4;12;9.4475
1851;CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3[C@@H](O)NC1=O)N(C)C(=O)C1=CC=CC=C1;m midostaurin;586.2216201;97.96;3;2;7;5.3977
1852;NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N2C=O)N1;leucovorin ;471.1513432;225.5;10;5;11;-3.4005
1853;CCN([C@H]1CO[C@H](C[C@@H]1OC)O[C@@H]1[C@@H](O)[C@H](NO[C@H]2C[C@H](O)[C@H](SC(=O)C3=C(C)C(I)=C(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)[C@H]4O)C(OC)=C3OC)[C@@H](C)O2)[C@@H](C)O[C@H]1O[C@H]1C#C\C=C/C#C[C@]2(O)CC(=O)C(NC([O-])=O)=C1\C2=C/CCSSSC)C(C)=O;calicheamicin;1408.277527;330.55;23;7;27;2.42272
1854;CO[C@@H]1\C=C\C=C(C)\CC2=CC(N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@@]3(C)O[C@H]3[C@H](C)[C@@H]3C[C@@]1(O)NC(=O)O3)=C(Cl)C(OC)=C2;maytansine ;737.2748934;156.47;7;3;11;3.8344
